ID;Age;Gender;Income;EnrollmentStart;EnrollmentFinish;LastPeriodStart;LastPeriodFinish;DateLastVisit;DaysWithoutFrequency;LifetimeValue;UseByTime;AthleticsActivities;WaterActivities;FitnessActivities;DanceActivities;TeamActivities;RacketActivities;CombatActivities;NatureActivities;SpecialActivities;OtherActivities;NumberOfFrequencies;AttendedClasses;AllowedWeeklyVisitsBySLA;AllowedNumberOfVisitsBySLA;RealNumberOfVisits;NumberOfRenewals;HasReferences;NumberOfReferences;Dropout
19637;68;Female;4960.0;2017-03-06;2017-04-09;2017-01-01;2017-06-30;2017-03-17;23;53.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;30.03;2;0;0.0;0;1
19638;32;Female;3180.0;2018-02-19;2019-07-31;2019-01-01;2019-12-31;2019-06-28;33;218.2;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0;7.0;60.97;16;2;0.0;0;1
19639;6;Male;0.0;2014-09-24;2015-09-16;2014-07-01;2014-12-31;2014-10-09;342;0.0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;2.0;17.42;1;1;0.0;0;1
19640;29;Female;2360.0;2015-11-12;2016-07-01;2015-07-01;2016-06-30;2015-12-16;198;113.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0;7.0;62.02;5;0;0.0;0;1
19641;34;Female;2560.0;2016-07-04;2016-08-26;2016-07-01;2016-12-31;2016-08-24;2;87.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;20.0;10;7.0;3.99;2;0;0.0;0;1
19642;26;Male;1570.0;2016-05-02;2016-07-31;2016-01-01;2016-12-31;2016-07-26;5;103.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0;7.0;60.97;17;0;0.0;0;1
19643;24;Male;2380.0;2017-05-22;2017-08-29;2017-01-01;2017-06-30;2017-05-23;98;43.6;0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;30.03;2;0;0.0;0;1
19644;39;Female;5230.0;2014-10-06;2015-09-16;2014-07-01;2014-12-31;2014-10-13;338;78.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;28.98;3;1;0.0;0;1
19645;65;Male;3380.0;2018-12-04;2019-02-12;2018-07-01;2019-06-30;2019-01-17;26;100.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;62.02;7;0;0.0;0;1
19646;29;Female;2180.0;2014-12-17;2015-09-16;2015-01-01;2015-12-31;2015-07-06;72;173.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;7;4.0;34.84;2;1;0.0;0;1
19647;26;Female;2550.0;2016-03-03;2018-07-31;2018-01-01;2018-12-31;2018-07-24;7;835.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;238.0;0;7.0;60.97;7;3;0.0;0;1
19648;40;Male;4410.0;2019-05-08;2019-05-08;2019-07-01;2019-12-31;2019-10-31;0;180.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;1;7.0;60.97;22;1;0.0;0;0
19649;38;Male;4320.0;2016-04-05;2016-06-30;2016-01-01;2016-06-30;2016-06-20;10;94.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0;7.0;60.97;8;0;0.0;0;1
19650;22;Female;1210.0;2016-02-15;2016-10-29;2016-07-01;2016-12-31;2016-10-06;23;122.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0;7.0;30.03;2;1;0.0;0;1
19651;33;Male;4190.0;2016-09-19;2017-02-28;2016-07-01;2017-06-30;2017-02-14;14;283.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0;7.0;62.02;10;0;0.0;0;1
19652;56;Male;7360.0;2017-04-08;2017-05-08;2017-01-01;2017-06-30;2017-04-22;16;61.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;30.03;2;0;0.0;0;1
19653;31;Female;3720.0;2015-04-07;2015-09-16;2015-01-01;2015-12-31;2015-07-29;49;159.6;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;16.0;0;2.0;17.42;9;1;0.0;0;1
19654;29;Male;1870.0;2019-03-18;2019-07-09;2019-01-01;2019-12-31;2019-04-15;85;170.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;60.97;0;0;0.0;0;1
19655;36;Male;4180.0;2016-10-28;2016-11-27;2016-07-01;2016-12-31;2016-11-23;4;47.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0;7.0;30.03;9;0;0.0;0;1
19656;45;Female;5460.0;2016-05-06;2017-11-07;2017-07-01;2017-12-31;2016-09-28;405;200.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0;7.0;59.99;0;2;0.0;0;1
19657;23;Female;2270.0;2016-02-29;2016-07-08;2016-01-01;2016-12-31;2016-04-26;73;103.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;60.97;0;0;0.0;0;1
19658;25;Male;2170.0;2017-09-29;2018-06-07;2018-01-01;2018-06-30;2018-04-06;62;215.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0;7.0;60.97;0;0;0.0;0;1
19659;20;Male;1550.0;2015-10-15;2016-07-31;2016-01-01;2016-12-31;2016-06-28;33;112.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0;7.0;67.97;9;0;0.0;0;1
19660;2;Male;0.0;2018-04-19;2019-05-11;2019-01-01;2019-06-30;2019-04-13;28;478.8;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;15;2.0;17.42;1;2;0.0;0;1
19661;21;Female;2500.0;2015-04-14;2015-07-31;2015-01-01;2015-06-30;2015-06-03;58;73.6;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0;7.0;28.98;2;0;0.0;0;1
19662;20;Female;1600.0;2019-09-30;2019-10-31;2019-07-01;2019-12-31;2019-10-24;7;45.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0;;21.98;8;0;0.0;0;0
19663;31;Male;2990.0;2014-11-03;2017-05-06;2017-01-01;2017-06-30;2017-04-24;12;634.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;259.0;0;7.0;30.03;3;2;0.0;0;1
19664;18;Male;1250.0;2015-04-08;2019-02-12;2018-07-01;2019-06-30;2017-04-07;676;1126.2;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;4;4.0;35.44;0;5;0.0;0;1
19665;42;Female;;2017-09-19;2018-07-08;2018-01-01;2018-12-31;2018-05-05;64;190.6;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2;2.0;17.42;0;0;0.0;0;1
19666;23;Male;2350.0;2015-04-14;2016-05-05;2016-01-01;2016-06-30;2016-03-31;35;141.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0;7.0;60.97;4;2;0.0;0;1
19667;1;Male;0.0;2019-05-11;2019-09-10;2019-07-01;2019-12-31;2019-07-20;52;147.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;2.0;17.72;2;1;0.0;0;1
19668;15;Male;;2014-10-01;2015-09-16;2015-01-01;2015-12-31;2015-07-02;76;388.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;27;2.0;17.42;2;1;1.0;3;1
19669;22;Female;1830.0;2014-10-29;2015-09-16;2014-07-01;2014-12-31;2014-11-24;296;53.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;28.98;7;1;0.0;0;1
19670;17;Female;1330.0;2017-06-17;2019-07-31;2018-07-01;2019-06-30;2019-02-01;180;885.7;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;211.0;135;7.0;62.02;15;3;1.0;1;1
19671;1;Female;0.0;2019-05-10;2019-05-10;2019-07-01;2019-12-31;2019-10-30;1;157.7;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;10;2.0;6.28;2;1;0.0;0;0
19672;22;Male;2100.0;2015-03-10;2019-07-31;2018-07-01;2018-12-31;2018-11-22;251;420.9;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.0;0;7.0;60.97;28;5;0.0;0;1
19673;19;Female;2190.0;2019-02-28;2019-06-11;2019-01-01;2019-06-30;2019-05-16;26;96.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0;7.0;60.97;9;0;0.0;0;1
19674;24;Female;2250.0;2018-04-30;2018-07-08;2018-01-01;2018-12-31;2018-05-16;53;40.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;60.97;2;0;0.0;0;1
19675;23;Male;1940.0;2016-11-10;2016-11-10;2019-07-01;2019-12-31;2019-10-28;3;1125.45;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;469.0;11;7.0;55.02;25;3;0.0;0;0
19676;21;Female;1800.0;2015-10-05;2016-06-04;2016-01-01;2016-06-30;2016-04-27;38;189.85;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0;7.0;60.97;9;0;0.0;0;1
19677;33;Female;900.0;2016-10-27;2019-09-10;2019-07-01;2019-12-31;2019-05-21;112;362.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;7;1.0;8.86;0;3;0.0;0;1
19678;23;Female;1040.0;2015-04-29;2019-06-05;2015-01-01;2015-06-30;2015-05-26;1471;97.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;28.98;4;5;0.0;0;1
19679;19;Male;1810.0;2017-09-14;2017-09-14;2018-01-01;2018-12-31;2019-10-31;0;805.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;165.0;64;7.0;60.97;5;2;0.0;0;0
19680;37;Male;2660.0;2015-09-04;2015-09-04;2019-07-01;2019-12-31;2019-10-17;14;509.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;37;1.0;7.43;4;4;0.0;0;0
19681;1;Female;0.0;2017-02-18;2017-10-25;2017-07-01;2017-12-31;2017-09-16;39;244.35;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;17;2.0;15.42;4;1;0.0;0;1
19682;49;Male;4340.0;2015-10-30;2018-07-31;2018-01-01;2018-06-30;2018-03-01;152;848.8;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128.0;0;7.0;60.97;0;2;0.0;0;1
19683;49;Female;5200.0;2018-04-10;2019-04-11;2019-01-01;2019-06-30;2019-03-29;13;260.95;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;32;4.0;33.72;6;2;0.0;0;1
19684;28;Male;2590.0;2014-11-03;2015-09-16;2015-01-01;2015-12-31;2015-07-23;55;221.2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;42.0;0;7.0;60.97;13;1;0.0;0;1
19685;31;Female;3310.0;2016-05-03;2019-07-31;2019-01-01;2019-12-31;2019-06-24;37;560.2;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;121.0;0;7.0;60.97;8;4;0.0;0;1
19686;22;Male;1730.0;2017-10-04;2017-10-04;2019-07-01;2019-12-31;2019-10-31;0;575.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;338.0;1;7.0;60.97;72;2;0.0;0;0
19687;23;Female;1760.0;2018-02-01;2018-06-07;2018-01-01;2018-06-30;2018-04-10;58;75.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;60.97;1;0;0.0;0;1
19688;4;Female;0.0;2016-04-30;2017-08-29;2017-01-01;2017-12-31;2017-07-15;45;581.7;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;38;2.0;17.42;5;2;0.0;0;1
19689;22;Male;1660.0;2015-03-10;2019-07-31;2018-07-01;2018-12-31;2018-10-04;300;112.5;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0;7.0;41.02;2;5;0.0;0;1
19690;19;Male;1930.0;2015-10-09;2015-10-09;2019-07-01;2019-12-31;2019-09-20;41;1582.4;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;204.0;0;7.0;44.03;1;4;0.0;0;0
19691;32;Female;3570.0;2017-04-10;2018-01-07;2017-07-01;2018-06-30;2017-11-02;66;166.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0;7.0;60.97;0;2;0.0;0;1
19692;25;Female;2310.0;2019-03-28;2019-07-09;2019-01-01;2019-12-31;2019-06-27;12;106.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;11;2.0;17.42;10;0;0.0;0;1
19693;22;Male;2180.0;2015-11-09;2016-02-29;2016-01-01;2016-06-30;2016-01-27;33;63.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;17.0;0;7.0;55.02;9;0;0.0;0;1
19694;22;Female;1490.0;2016-02-01;2017-08-29;2017-01-01;2017-12-31;2017-06-22;68;425.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;262.0;0;7.0;30.03;13;2;0.0;0;1
19695;7;Female;;2015-02-20;2015-09-16;2015-01-01;2015-12-31;2015-04-24;145;166.6;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0;7.0;60.97;0;1;0.0;0;1
19696;19;Male;2160.0;2015-09-17;2016-07-31;2016-07-01;2016-12-31;2016-07-26;5;299.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0;0;7.0;27.02;8;0;0.0;0;1
19697;16;Female;0.0;2017-03-10;2019-06-11;2019-01-01;2019-06-30;2019-05-30;12;397.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.0;72;6.0;52.26;10;3;0.0;0;1
19698;23;Male;2290.0;2015-02-03;2015-02-03;2019-07-01;2019-12-31;2019-10-30;1;676.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;206.0;0;7.0;23.03;11;5;0.0;0;0
19699;24;Male;2000.0;2015-09-29;2016-07-31;2016-01-01;2016-12-31;2016-07-22;9;381.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0;7.0;60.97;8;0;0.0;0;1
19700;49;Female;3030.0;2017-11-27;2017-11-27;2019-07-01;2019-12-31;2019-10-29;2;565.8;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;70.0;0;7.0;30.03;4;2;0.0;0;0
19701;20;Female;1490.0;2016-04-08;2017-03-31;2017-01-01;2017-06-30;2017-02-08;51;211.35;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0;7.0;59.01;2;2;0.0;0;1
19702;59;Female;5610.0;2016-11-15;2016-11-15;2019-07-01;2019-12-31;2019-10-29;2;1058.95;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;316.0;0;7.0;60.97;15;3;0.0;0;0
19703;22;Female;2540.0;2015-10-01;2019-07-31;2019-01-01;2019-12-31;2019-06-11;50;866.95;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;185.0;40;2.0;17.42;8;3;0.0;0;1
19704;32;Female;3870.0;2016-03-28;2016-07-31;2016-01-01;2016-12-31;2016-06-22;39;70.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;59.99;2;0;0.0;0;1
19705;37;Female;2790.0;2016-10-28;2018-07-31;2018-01-01;2018-12-31;2018-03-05;148;434.8;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0;7.0;60.97;0;1;0.0;0;1
19706;31;Male;900.0;2017-09-19;2018-05-08;2018-01-01;2018-06-30;2018-03-23;46;166.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.0;0;7.0;60.97;7;0;0.0;0;1
19707;47;Female;2000.0;2014-10-09;2015-09-16;2015-01-01;2015-12-31;2015-07-27;51;290.95;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;60.97;2;1;0.0;0;1
19708;32;Female;1520.0;2018-01-16;2018-02-28;2018-01-01;2018-06-30;2018-01-19;40;41.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;42.98;3;0;0.0;0;1
19709;29;Female;1570.0;2015-09-09;2016-06-04;2016-01-01;2016-06-30;2016-01-05;151;251.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0;7.0;60.97;0;0;0.0;0;1
19710;35;Female;3610.0;2015-06-29;2015-09-16;2015-07-01;2015-12-31;2015-07-23;55;83.1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;6;2.0;8.58;7;1;0.0;0;1
19711;16;Female;0.0;2014-09-15;2019-10-13;2019-07-01;2019-12-31;2019-07-06;99;1410.75;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;138;1.0;8.71;0;5;1.0;1;1
19712;22;Female;2030.0;2017-11-02;2018-01-07;2017-07-01;2018-06-30;2017-11-22;46;40.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;60.97;2;0;0.0;0;1
19713;20;Male;1970.0;2015-10-12;2016-01-04;2015-07-01;2016-06-30;2015-11-04;61;53.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;60.97;1;0;0.0;0;1
19714;21;Male;1870.0;2018-03-05;2018-07-08;2018-01-01;2018-12-31;2018-05-17;52;90.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0;7.0;60.97;2;0;0.0;0;1
19715;22;Female;2030.0;2016-03-01;2016-05-05;2016-01-01;2016-06-30;2016-03-08;58;43.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;60.97;2;0;0.0;0;1
19716;17;Male;1320.0;2016-09-12;2019-01-31;2018-07-01;2019-06-30;2018-10-03;120;769.1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;78.0;73;4.0;35.44;0;2;0.0;0;1
19717;23;Female;1790.0;2014-10-13;2015-09-16;2014-07-01;2015-06-30;2014-12-09;281;108.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;60.97;3;1;0.0;0;1
19718;27;Female;1330.0;2015-09-29;2019-10-07;2016-01-01;2016-06-30;2016-04-20;1265;308.6;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;24.0;21;2.0;17.42;2;4;0.0;0;1
19719;29;Female;3030.0;2015-05-29;2015-09-16;2015-01-01;2015-12-31;2015-07-17;61;53.6;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;4;2.0;17.14;4;1;0.0;0;1
19720;25;Female;2250.0;2014-10-28;2016-07-31;2016-01-01;2016-12-31;2016-07-28;3;291.8;1;0.0;1.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;55.0;0;7.0;58.03;19;1;0.0;0;1
19721;19;Female;1680.0;2016-02-29;2016-07-01;2016-01-01;2016-12-31;2016-05-31;31;149.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0;7.0;60.97;13;0;0.0;0;1
19722;24;Female;1470.0;2015-03-12;2015-09-16;2015-01-01;2016-06-30;2015-05-19;120;126.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0;7.0;240.03;0;1;0.0;0;1
19723;28;Male;2070.0;2015-11-06;2016-07-31;2016-01-01;2016-12-31;2016-07-27;4;293.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0;7.0;60.97;31;0;0.0;0;1
19724;19;Female;1480.0;2018-10-01;2019-01-14;2018-07-01;2019-06-30;2018-11-30;45;108.3;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0;7.0;60.97;1;0;0.0;0;1
19725;21;Female;1370.0;2018-11-21;2018-12-11;2018-07-01;2018-12-31;2018-11-29;12;38.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;20.02;2;0;0.0;0;1
19726;25;Female;2260.0;2015-04-06;2016-07-31;2016-01-01;2016-12-31;2016-07-08;23;246.45;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;0;7.0;60.97;13;2;0.0;0;1
19727;42;Male;2390.0;2019-01-21;2019-09-10;2019-07-01;2019-12-31;2019-07-15;57;121.5;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0;7.0;62.02;1;1;0.0;0;1
19728;24;Female;2000.0;2015-02-24;2015-09-16;2015-07-01;2015-12-31;2015-07-31;47;69.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0;7.0;14.98;3;1;0.0;0;1
19729;24;Female;2380.0;2015-04-22;2015-09-16;2015-01-01;2015-06-30;2015-06-17;91;81.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0;7.0;28.98;2;1;0.0;0;1
19730;45;Male;3380.0;2015-12-07;2018-09-07;2018-01-01;2018-12-31;2018-05-08;122;632.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0;7.0;60.97;0;3;0.0;0;1
19731;14;Female;0.0;2014-10-18;2015-09-16;2015-01-01;2015-12-31;2014-11-01;319;193.2;0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2;1.0;8.71;0;1;0.0;0;1
19732;4;Female;;2018-09-11;2018-09-11;2019-07-01;2019-12-31;2019-10-24;7;495.0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;21;2.0;14.58;6;1;0.0;0;0
19733;39;Female;1650.0;2017-04-29;2017-08-29;2017-01-01;2017-12-31;2017-06-14;76;85.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;30.03;3;0;0.0;0;1
19734;67;Female;4510.0;2016-11-02;2016-11-02;2019-07-01;2019-12-31;2019-10-31;0;196.8;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;2;7.0;59.99;26;3;0.0;0;0
19735;42;Male;4560.0;2014-09-10;2016-07-31;2016-01-01;2016-12-31;2016-07-28;3;806.8;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;131.0;65;7.0;60.97;15;1;0.0;0;1
19736;32;Female;2690.0;2015-12-18;2016-07-31;2016-07-01;2016-12-31;2016-07-11;20;312.4;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;20.0;0;7.0;20.02;1;0;0.0;0;1
19737;24;Female;2790.0;2019-09-02;2019-10-31;2019-07-01;2019-12-31;2019-10-31;0;110.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0;;28.0;17;0;0.0;0;0
19738;22;Female;1620.0;2015-09-21;2015-12-05;2015-07-01;2015-12-31;2015-10-30;36;59.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0;7.0;60.97;7;0;0.0;0;1
19739;3;Male;0.0;2017-06-22;2017-08-29;2017-07-01;2017-12-31;2017-07-15;45;60.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;2.0;8.58;3;0;0.0;0;1
19740;4;Male;0.0;2016-05-06;2016-05-06;2019-07-01;2019-12-31;2019-10-30;1;1276.52;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0;67;2.0;17.14;6;4;0.0;0;0
19741;62;Female;2690.0;2018-03-12;2019-09-10;2019-07-01;2019-12-31;2019-07-01;71;360.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0;7.0;62.02;0;2;0.0;0;1
19742;20;Female;1660.0;2014-10-01;2015-11-05;2015-07-01;2015-12-31;2015-07-20;108;283.8;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;132.0;0;7.0;52.01;0;1;0.0;0;1
19743;35;Female;3880.0;2014-11-17;2015-09-16;2014-07-01;2014-12-31;2014-11-19;301;40.45;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;28.98;2;1;0.0;0;1
19744;19;Male;1250.0;2017-11-02;2018-02-07;2017-07-01;2018-06-30;2017-12-06;63;88.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;62.02;0;0;0.0;0;1
19745;16;Female;0.0;2014-09-12;2018-02-07;2017-07-01;2018-06-30;2017-05-27;256;1171.0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;46;1.0;8.86;0;3;0.0;0;1
19746;27;Female;3070.0;2016-04-26;2016-07-31;2016-01-01;2016-12-31;2016-05-16;76;78.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;60.97;0;0;0.0;0;1
19747;40;Female;5030.0;2018-01-31;2018-07-31;2018-01-01;2018-12-31;2018-06-08;53;145.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0;7.0;67.97;3;0;0.0;0;1
19748;26;Male;2590.0;2015-12-07;2017-10-25;2017-07-01;2017-12-31;2017-09-22;33;652.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;174.0;0;7.0;53.97;8;2;0.0;0;1
19749;20;Female;1430.0;2015-10-06;2016-01-04;2015-07-01;2016-06-30;2015-10-27;69;71.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;60.97;0;0;0.0;0;1
